dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__7,0.7203974284044419,0.09637560000410299,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__2,0.5825100133511348,0.5737710900139064,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__3,0.5814419225634179,0.6319145399844274,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__4,0.581909212283044,0.630751779989805,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__5,0.5766355140186916,0.6444919600035064,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__6,0.5795727636849132,0.6897525999927894,10
264,EEG Eye State,RandomFuzzyRules__max_rules_len__7,0.5779038718291055,0.682177429983858,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__2,0.9526235057653654,0.1124310999875888,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__3,0.894329842378081,0.11691671001026402,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__4,0.9271025071405903,0.11917883000569414,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__5,0.8899555696604253,0.1335524800000712,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__6,0.9343964878874431,0.15076360000530256,10
267,Banknote Authentication,RandomFuzzyRules__max_rules_len__7,0.9314979371628056,0.1544564100215211,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__2,0.8468085106382979,0.05487686000997195,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__3,0.8468085106382979,0.05601198999211188,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__4,0.8404255319148936,0.05746352998539801,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__5,0.8446808510638298,0.06088446000358085,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__6,0.8446808510638298,0.06269241003319617,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules_len__7,0.8446808510638298,0.060688480001408564,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__2,0.8903674731820674,0.4785701500135474,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__3,0.9062868107320824,0.4953906900016591,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__4,0.8897341526678831,0.5282266299705952,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__5,0.8972421919108442,0.5788327899994329,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__6,0.8920852937085252,0.5868331500096247,10
327,Phishing Websites,RandomFuzzyRules__max_rules_len__7,0.9062868107320824,0.5710077699972317,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__2,0.6003223388305847,0.08825294001726429,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__3,0.6263943028485757,0.08848358998075125,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__4,0.5794902548725637,0.09410725000780071,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__5,0.6090029985007497,0.09715446000918744,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__6,0.600352323838081,0.09503490999341005,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules_len__7,0.6055622188905547,0.09960211000870911,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__2,0.8212121212121213,0.04956126000033687,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__3,0.6818181818181819,0.05192399999359618,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__4,0.7166666666666667,0.053288810013327706,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__5,0.6583333333333334,0.05769952998962248,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__6,0.6454545454545454,0.059736620006151465,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules_len__7,0.6734848484848486,0.06584186998661604,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__2,0.8527586206896552,0.056732240016572136,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__3,0.8293103448275863,0.05604709998005997,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__4,0.849425287356322,0.05631200999487185,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__5,0.8327586206896551,0.06240666998783123,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__6,0.8327586206896551,0.06699948002351444,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules_len__7,0.8293103448275863,0.06859964999603105,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__2,0.8596153846153847,0.06062539002159607,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__3,0.8711538461538462,0.0661500600050203,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__4,0.875,0.06106370000634339,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__5,0.8826923076923077,0.06689932002918791,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__6,0.8865384615384617,0.0678608999936841,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules_len__7,0.8557692307692308,0.07078859000466761,10
