dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
27,Credit Approval,2,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.07770439994055778,0.00024159997701644897
27,Credit Approval,2,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.07719850004650652,0.00029779993928968906
27,Credit Approval,2,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.06355139997322112,0.0002626000205054879
27,Credit Approval,3,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8695652173913043,0.8695652173913043,0.8820033955857386,0.08455250004772097,0.00035090011078864336
27,Credit Approval,3,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.855072463768116,0.8529411764705883,0.8654499151103565,0.07719840004574507,0.00034769997000694275
27,Credit Approval,3,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.855072463768116,0.8529411764705883,0.8654499151103565,0.0866188999498263,0.00033009995240718126
27,Credit Approval,3,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.8405797101449275,0.8405797101449276,0.8790322580645162,0.05997489998117089,0.00025679997634142637
27,Credit Approval,4,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.782608695652174,0.7945205479452055,0.7975382003395586,0.0868246000027284,0.0003173000877723098
27,Credit Approval,4,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.07483459997456521,0.00033379998058080673
27,Credit Approval,4,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.07307859999127686,0.0003299999516457319
27,Credit Approval,4,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.06811929994728416,0.000332399969920516
27,Credit Approval,5,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.9420289855072463,0.9473684210526315,0.9490662139219015,0.08533559995703399,0.00036120007280260324
27,Credit Approval,5,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.9420289855072463,0.9459459459459458,0.9443972835314092,0.07474660000298172,0.000341300037689507
27,Credit Approval,5,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.9420289855072463,0.9444444444444444,0.9473684210526316,0.07281649997457862,0.000287500093691051
27,Credit Approval,5,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.9420289855072463,0.9459459459459458,0.9443972835314092,0.06786049995571375,0.00030319998040795326
27,Credit Approval,6,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8115942028985508,0.8219178082191781,0.8119694397283532,0.08647119998931885,0.0003274999326094985
27,Credit Approval,6,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.8115942028985508,0.8115942028985507,0.8200339558573854,0.07762999995611608,0.00033059995621442795
27,Credit Approval,6,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.7971014492753623,0.7941176470588235,0.8068760611205432,0.06793710007332265,0.0002818000502884388
27,Credit Approval,6,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.7971014492753623,0.7941176470588235,0.8068760611205432,0.0677544999634847,0.00034719996619969606
27,Credit Approval,7,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.9130434782608695,0.918918918918919,0.9252971137521224,0.08615039999131113,0.00032049999572336674
27,Credit Approval,7,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.927536231884058,0.9295774647887324,0.9342105263157895,0.07611639995593578,0.0003459000727161765
27,Credit Approval,7,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.8695652173913043,0.88,0.884974533106961,0.07200929999817163,0.0003226000117138028
27,Credit Approval,7,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.8695652173913043,0.88,0.8713921901528013,0.06852440000511706,0.00032480002846568823
27,Credit Approval,8,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8115942028985508,0.8311688311688312,0.8145299145299146,0.08435590006411076,0.00033760000951588154
27,Credit Approval,8,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.782608695652174,0.7945205479452054,0.7884615384615385,0.0754931999836117,0.00033219996839761734
27,Credit Approval,8,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.782608695652174,0.7887323943661971,0.7923076923076924,0.07877000002190471,0.0003296999493613839
27,Credit Approval,8,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.782608695652174,0.7945205479452054,0.7884615384615385,0.06850970000959933,0.0002533999504521489
27,Credit Approval,9,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8405797101449275,0.8493150684931507,0.8589743589743589,0.08835610002279282,0.0003342001000419259
27,Credit Approval,9,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.07544080005027354,0.00034639996010810137
27,Credit Approval,9,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.07168449996970594,0.00033439998514950275
27,Credit Approval,9,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.06936839991249144,0.0003179999766871333
27,Credit Approval,10,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.9420289855072463,0.9473684210526315,0.9487179487179488,0.07911130005959421,0.0002405999694019556
27,Credit Approval,10,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.9420289855072463,0.945945945945946,0.9487179487179487,0.07509000005666167,0.0003375000087544322
