dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__3,0.553030303030303,0.05319976998725902,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__4,0.7242424242424242,0.060273299994878425,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__5,0.6568181818181819,0.06401978001231322,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__6,0.6454545454545454,0.06778471003053706,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__7,0.6409090909090909,0.07617556001059707,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__2,0.825977011494253,0.05768420000094915,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__3,0.8293103448275863,0.06317315002670507,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__4,0.8327586206896551,0.06892446002457289,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__5,0.825977011494253,0.08252408998087044,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__6,0.8327586206896551,0.08228459003148597,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__7,0.8293103448275863,0.07845652999822048,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__2,0.8903846153846156,0.05278962001902978,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__3,0.8557692307692308,0.057851629995275246,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__4,0.8576923076923076,0.058419750013854285,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__5,0.8942307692307694,0.07146046000998463,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__6,0.8865384615384617,0.06893387001473454,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__7,0.8846153846153847,0.06653026997810225,10
