dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__5,104,12,9,0.5,0.5714285714285714,0.45714285714285713,0.06539150001481175,0.00031619996298104525
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__6,104,12,9,0.5,0.5714285714285714,0.45714285714285713,0.07281050004530698,0.00028249993920326233
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__7,104,12,9,0.3333333333333333,0.3333333333333333,0.2571428571428571,0.07191790000069886,0.0003263999242335558
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__2,105,11,9,0.5454545454545454,0.6153846153846153,0.6,0.04607220005709678,0.00031619996298104525
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__3,105,11,9,0.5454545454545454,0.5454545454545454,0.8,0.053415499976836145,0.0003192999865859747
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__4,105,11,9,0.9090909090909091,0.9090909090909091,1.0,0.058073399937711656,0.00025120005011558533
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__5,105,11,9,0.8181818181818182,0.8,0.9666666666666668,0.06435490003786981,0.00022849999368190765
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__6,105,11,9,0.6363636363636364,0.5,0.9,0.06099030002951622,0.0003323000855743885
451,Breast Cancer Coimbra,7,RandomFuzzyRules__max_rules__7,105,11,9,0.8181818181818182,0.8,1.0,0.08341720001772046,0.00023549993056803942
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__2,105,11,9,0.5454545454545454,0.4444444444444444,0.5666666666666667,0.05458849994465709,0.0002001000102609396
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__3,105,11,9,0.6363636363636364,0.6,0.6333333333333333,0.06075329997111112,0.0002987000625580549
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__4,105,11,9,0.6363636363636364,0.6,0.6666666666666666,0.053169699967838824,0.00023769994731992483
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__5,105,11,9,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.06569170008879155,0.0003268999280408025
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__6,105,11,9,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.07114780007395893,0.00032320001628249884
451,Breast Cancer Coimbra,8,RandomFuzzyRules__max_rules__7,105,11,9,0.6363636363636364,0.5,0.7333333333333334,0.07859120005741715,0.0002872999757528305
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__2,105,11,9,0.6363636363636364,0.5,0.8333333333333333,0.048873100080527365,0.00031479995232075453
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__3,105,11,9,0.6363636363636364,0.5,0.8666666666666667,0.055199500056914985,0.00022099993657320738
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__4,105,11,9,0.5454545454545454,0.4444444444444444,0.7666666666666666,0.06267819995991886,0.000341000035405159
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__5,105,11,9,0.7272727272727273,0.6666666666666666,0.7333333333333334,0.06456259998958558,0.00028819998260587454
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__6,105,11,9,0.5454545454545454,0.5454545454545454,0.7,0.06985079997684807,0.0003205999964848161
451,Breast Cancer Coimbra,9,RandomFuzzyRules__max_rules__7,105,11,9,0.8181818181818182,0.8,0.8333333333333333,0.07885289995465428,0.0002902999985963106
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__2,105,11,9,0.5454545454545454,0.4444444444444444,0.4333333333333333,0.05410210008267313,0.000268499949015677
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__3,105,11,9,0.5454545454545454,0.4444444444444444,0.4666666666666667,0.050398699939250946,0.0003377000102773309
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__4,105,11,9,0.8181818181818182,0.8333333333333334,0.9,0.05563469999469817,0.00022280006669461727
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__5,105,11,9,0.7272727272727273,0.7272727272727272,0.8,0.05941220000386238,0.00023120001424103975
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__6,105,11,9,0.7272727272727273,0.7272727272727272,0.8,0.06933470000512898,0.0003325999714434147
451,Breast Cancer Coimbra,10,RandomFuzzyRules__max_rules__7,105,11,9,0.6363636363636364,0.6666666666666666,0.7666666666666666,0.07670480001252145,0.0003215000033378601
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__2,269,30,12,0.8666666666666667,0.8000000000000002,0.8350000000000001,0.05197310005314648,0.00034499994944781065
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__3,269,30,12,0.8666666666666667,0.8000000000000002,0.8350000000000001,0.0585603000363335,0.00028540007770061493
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__4,269,30,12,0.8666666666666667,0.8000000000000002,0.8350000000000001,0.08169880008790642,0.00029639992862939835
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__5,269,30,12,0.8666666666666667,0.8000000000000002,0.8350000000000001,0.06615680002141744,0.00033650000113993883
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__6,269,30,12,0.8666666666666667,0.8000000000000002,0.8350000000000001,0.07378730003256351,0.00033820001408457756
519,Heart Failure Clinical Records,1,RandomFuzzyRules__max_rules__7,269,30,12,0.8666666666666667,0.8000000000000002,0.8500000000000001,0.09305919997859746,0.00028440007008612156
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__2,269,30,12,0.9666666666666667,0.9473684210526316,0.93,0.06579499994404614,0.00027930003125220537
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__3,269,30,12,0.9666666666666667,0.9473684210526316,0.925,0.07253750006202608,0.00024719990324229
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__4,269,30,12,0.9333333333333333,0.9,0.93,0.061202900018543005,0.00032649992499500513
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__5,269,30,12,0.9666666666666667,0.9473684210526316,0.925,0.06766030006110668,0.0002910998882725835
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__6,269,30,12,0.9333333333333333,0.9,0.93,0.08757780003361404,0.00023939996026456356
519,Heart Failure Clinical Records,2,RandomFuzzyRules__max_rules__7,269,30,12,0.9666666666666667,0.9473684210526316,0.935,0.07356539997272193,0.00022599997464567423
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__2,269,30,12,0.8666666666666667,0.7499999999999999,0.8574999999999999,0.050332400016486645,0.00022219994571059942
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__3,269,30,12,0.8666666666666667,0.7499999999999999,0.875,0.06367480009794235,0.0002848000731319189
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__4,269,30,12,0.8666666666666667,0.7499999999999999,0.7374999999999999,0.06403980008326471,0.0003263000398874283
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__5,269,30,12,0.8666666666666667,0.7499999999999999,0.8225,0.07272820000071079,0.00024580000899732113
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__6,269,30,12,0.8666666666666667,0.7499999999999999,0.7374999999999999,0.069147500093095,0.0002856000792235136
519,Heart Failure Clinical Records,3,RandomFuzzyRules__max_rules__7,269,30,12,0.8666666666666667,0.7499999999999999,0.8225,0.0755673999665305,0.0003018999705091119
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__2,269,30,12,0.8,0.7,0.845,0.05412290000822395,0.00031319994013756514
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__3,269,30,12,0.8,0.7,0.8500000000000001,0.059287099982611835,0.0003197999903932214
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__4,269,30,12,0.8333333333333334,0.761904761904762,0.875,0.06519510003272444,0.0002938000252470374
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__5,269,30,12,0.8,0.7,0.8500000000000001,0.08027339994441718,0.00033000006806105375
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__6,269,30,12,0.8333333333333334,0.761904761904762,0.875,0.07247520005330443,0.0003445999464020133
519,Heart Failure Clinical Records,4,RandomFuzzyRules__max_rules__7,269,30,12,0.8,0.7,0.845,0.07967510004527867,0.0003548000240698457
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__2,269,30,12,0.8333333333333334,0.7058823529411764,0.905,0.05378640000708401,0.00022099993657320738
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__3,269,30,12,0.8666666666666667,0.7499999999999999,0.915,0.06023760000243783,0.0003293000627309084
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__4,269,30,12,0.8333333333333334,0.7058823529411764,0.945,0.062244399916380644,0.00033279997296631336
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__5,269,30,12,0.8666666666666667,0.7499999999999999,0.915,0.0700287000508979,0.00031889998354017735
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__6,269,30,12,0.8333333333333334,0.7058823529411764,0.945,0.08492009993642569,0.0003364000003784895
519,Heart Failure Clinical Records,5,RandomFuzzyRules__max_rules__7,269,30,12,0.8333333333333334,0.7058823529411764,0.89,0.06827489996794611,0.0003646999830380082
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__2,269,30,12,0.7333333333333333,0.33333333333333337,0.77,0.051747300080023706,0.0002231999533250928
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__3,269,30,12,0.7333333333333333,0.33333333333333337,0.795,0.05835940001998097,0.000291300006210804
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__4,269,30,12,0.7333333333333333,0.33333333333333337,0.795,0.060516900033690035,0.00033279997296631336
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__5,269,30,12,0.7333333333333333,0.33333333333333337,0.795,0.07597709994297475,0.0003592000575736165
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__6,269,30,12,0.7333333333333333,0.33333333333333337,0.755,0.0761715000262484,0.00033650000113993883
519,Heart Failure Clinical Records,6,RandomFuzzyRules__max_rules__7,269,30,12,0.7,0.30769230769230765,0.74,0.0798020000802353,0.0003420999273657799
519,Heart Failure Clinical Records,7,RandomFuzzyRules__max_rules__2,269,30,12,0.8,0.5,0.8968253968253969,0.052827300038188696,0.0003226000117138028
519,Heart Failure Clinical Records,7,RandomFuzzyRules__max_rules__3,269,30,12,0.8,0.5,0.8968253968253969,0.06118160008918494,0.00030209997203201056
