dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
blood_transfusion,RandomFuzzyRules__max_rules_len__5,0.7643030789825971,0.5238007978987016,0.6682297180097135,0.12418530197017566,0.032813782656254814,60,60
blood_transfusion,RandomFuzzyRules__max_rules_len__6,0.7659065595716199,0.5255256963029041,0.6678226781643375,0.13307623854000114,0.03876162714635327,60,60
blood_transfusion,RandomFuzzyRules__max_rules_len__7,0.763633467202142,0.5240438844285856,0.6662386386163148,0.12267475123957038,0.046186451163763756,60,60
coil_2000,RandomFuzzyRules__max_rules_len__2,0.9396932057286365,0.4996571172302894,0.5032044770919899,-0.0061791177790355666,0.06193545957406357,9,9
coil_2000,RandomFuzzyRules__max_rules_len__3,0.9399647050838253,0.5005991454067455,0.5035630192103007,0.009324401609863933,0.06241015329336122,9,9
coil_2000,RandomFuzzyRules__max_rules_len__4,0.9399307676644268,0.5005825614653967,0.5039302987429694,0.0130059565012367,0.06411734927031724,9,9
coil_2000,RandomFuzzyRules__max_rules_len__5,0.9399647050838253,0.5000668734382892,0.5075229380753723,-0.00042317836719372233,0.06538715032446712,9,9
coil_2000,RandomFuzzyRules__max_rules_len__6,0.9398968302450282,0.5005645005029834,0.5060537709372603,0.007075556865809478,0.06681620391706622,9,9
coil_2000,RandomFuzzyRules__max_rules_len__7,0.9400665173420213,0.5003878663377881,0.5088954548360117,0.007986110081417246,0.068481538651718,9,9
credit_approval,RandomFuzzyRules__max_rules_len__2,0.8492028985507247,0.8544691737439248,0.856176694514302,0.7059293666242941,0.016821551408308204,60,60
credit_approval,RandomFuzzyRules__max_rules_len__3,0.8514492753623188,0.8572850453018847,0.8579637307517658,0.711512950623688,0.017732217713879988,60,60
credit_approval,RandomFuzzyRules__max_rules_len__4,0.8501449275362318,0.8555022244389595,0.8578274043164092,0.7084616980661178,0.018402974486040523,60,60
credit_approval,RandomFuzzyRules__max_rules_len__5,0.8515217391304348,0.8564904244389095,0.8576348657632615,0.7097809199838044,0.019588351350588055,60,60
credit_approval,RandomFuzzyRules__max_rules_len__6,0.8493478260869566,0.8546793791912995,0.8600664328213369,0.7063692179382101,0.020745785565425903,60,60
credit_approval,RandomFuzzyRules__max_rules_len__7,0.85,0.8557335216412394,0.8558716412124424,0.7086403869358964,0.021994324703700788,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__2,0.8404068655574679,0.8180483813423922,0.8719915809639041,0.6373123962585991,0.013971236208453726,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__3,0.851372155287818,0.8340749918562985,0.8909458521414056,0.6622820815867346,0.014102471130900043,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__4,0.8336727863836297,0.812966323855616,0.8781003265236477,0.6242213651632816,0.014309255514914744,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__5,0.8406339644291452,0.8259576605084772,0.8737199846433058,0.642660620297205,0.014810065599158356,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__6,0.8459863262574105,0.8210380892549677,0.8599065219414583,0.6469324743213001,0.015361174188243796,60,60
early_stage_diabetes_risk_prediction,RandomFuzzyRules__max_rules_len__7,0.8334313444253204,0.8230210805528411,0.8713300991204803,0.6289592832777081,0.016058978461660395,60,60
give_me_some_credit,RandomFuzzyRules__max_rules_len__2,0.9333288888888889,0.5069580660289107,0.6554096923548518,0.08149882177214358,1.2821631118551724,9,9
give_me_some_credit,RandomFuzzyRules__max_rules_len__3,0.9332622222222222,0.5052556082834238,0.6661246788469858,0.0696698860065178,1.3324670798869596,9,9
give_me_some_credit,RandomFuzzyRules__max_rules_len__4,0.9333266666666667,0.5069568753315906,0.6655678016102794,0.08144816002708782,1.364399028269367,9,9
give_me_some_credit,RandomFuzzyRules__max_rules_len__5,0.9332666666666667,0.5053042879232272,0.6615112750513915,0.07006797196128228,1.3879394459848602,9,9
give_me_some_credit,RandomFuzzyRules__max_rules_len__6,0.9332666666666667,0.5052888551748393,0.6512879004764359,0.06998507414463599,1.4241594640124176,9,9
give_me_some_credit,RandomFuzzyRules__max_rules_len__7,0.9332666666666667,0.5052888551748393,0.6544396948091278,0.06998033298516186,1.4441174592615829,9,9
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__2,0.7645214521452145,0.758797664173859,0.8240889026974442,0.5353949029214212,0.014728423013972685,60,60
