dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,fit_time,predict_time
blood_transfusion,5,1,17,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7630522088353414,0.04403058788739145,0.00016546901315450668
blood_transfusion,5,1,17,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7630522088353414,0.0873510641977191,0.00019078794866800308
blood_transfusion,5,1,17,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7630522088353414,0.038352036848664284,0.00016775797121226788
blood_transfusion,5,2,18,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7710843373493976,0.11701551103033125,0.00018979795277118683
blood_transfusion,5,2,18,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7710843373493976,0.04387471103109419,0.0001663991715759039
blood_transfusion,5,2,18,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7710843373493976,0.08737343386746943,0.00019201799295842648
blood_transfusion,5,2,18,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7710843373493976,0.03859278396703303,0.00017056800425052643
blood_transfusion,6,0,19,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.76,0.11735588707961142,0.00019404804334044456
blood_transfusion,6,0,19,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.756,0.04361989186145365,0.00016913888975977898
blood_transfusion,6,0,19,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.756,0.08759600203484297,0.00019020703621208668
blood_transfusion,6,0,19,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.76,0.03815780906006694,0.00016622897237539291
blood_transfusion,6,1,20,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7831325301204819,0.11747245606966317,0.0001945879776030779
blood_transfusion,6,1,20,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7831325301204819,0.04394121980294585,0.00017062900587916374
blood_transfusion,6,1,20,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7831325301204819,0.0877921599894762,0.0002004678826779127
