dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
27,Credit Approval,9,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.06651559995952994,0.0003339999821037054
27,Credit Approval,10,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.9420289855072463,0.945945945945946,0.9487179487179487,0.05241630005184561,0.0003301000688225031
27,Credit Approval,10,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.9420289855072463,0.945945945945946,0.9487179487179487,0.06888819998130202,0.00032620003912597895
27,Credit Approval,10,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.9420289855072463,0.945945945945946,0.9487179487179487,0.0679117999970913,0.00033379998058080673
43,Haberman's Survival,1,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.8064516129032258,0.4,0.7418478260869564,0.023746900027617812,0.0002815000480040908
43,Haberman's Survival,1,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.8387096774193549,0.6153846153846154,0.7717391304347826,0.14782489999197423,0.00027900002896785736
43,Haberman's Survival,1,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.8387096774193549,0.6153846153846154,0.7309782608695653,0.27980649995151907,0.0002637000288814306
43,Haberman's Survival,2,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.7419354838709677,0.2,0.654891304347826,0.03611750004347414,0.0002501000417396426
43,Haberman's Survival,2,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.7419354838709677,0.3333333333333333,0.6603260869565217,0.13215520000085235,0.00027439999394118786
43,Haberman's Survival,2,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.7741935483870968,0.4615384615384615,0.654891304347826,0.2596120999660343,0.00028300005942583084
43,Haberman's Survival,3,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.7419354838709677,0.2,0.41304347826086957,0.0343408000189811,0.000313500058837235
43,Haberman's Survival,3,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.7741935483870968,0.2222222222222222,0.6467391304347826,0.127109199995175,0.00026929995510727167
43,Haberman's Survival,3,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.8064516129032258,0.4,0.6467391304347827,0.25518420001026243,0.00024640001356601715
43,Haberman's Survival,4,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.6451612903225806,0.15384615384615385,0.5163043478260869,0.022059999988414347,0.00024070008657872677
43,Haberman's Survival,4,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.6451612903225806,0.15384615384615385,0.5054347826086957,0.15208499995060265,0.00023530004546046257
43,Haberman's Survival,4,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.6451612903225806,0.15384615384615385,0.532608695652174,0.25219669996295124,0.0003074000123888254
43,Haberman's Survival,5,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.8709677419354839,0.7142857142857143,0.9456521739130436,0.021079800091683865,0.0003475999692454934
43,Haberman's Survival,5,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.8709677419354839,0.7142857142857143,0.9456521739130436,0.13610979996155947,0.0003266000421717763
43,Haberman's Survival,5,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.8709677419354839,0.7142857142857143,0.9456521739130436,0.22705690003931522,0.0003201999934390187
43,Haberman's Survival,6,RandomFuzzyRules__max_sampling_attempts__20000,275,31,3,0.6774193548387096,0.0,0.6287878787878788,0.021977599943056703,0.0002447000006213784
43,Haberman's Survival,6,RandomFuzzyRules__max_sampling_attempts__100000,275,31,3,0.6774193548387096,0.0,0.6237373737373737,0.1185268999543041,0.00025510007981210947
43,Haberman's Survival,6,RandomFuzzyRules__max_sampling_attempts__1000000,275,31,3,0.7419354838709677,0.19999999999999998,0.6136363636363636,0.19710690004285425,0.0003466999623924494
43,Haberman's Survival,7,RandomFuzzyRules__max_sampling_attempts__20000,276,30,3,0.7666666666666667,0.4615384615384615,0.471590909090909,0.029570400016382337,0.00033169996459037066
43,Haberman's Survival,7,RandomFuzzyRules__max_sampling_attempts__100000,276,30,3,0.8,0.5,0.8295454545454546,0.11091769998893142,0.00034950010012835264
43,Haberman's Survival,7,RandomFuzzyRules__max_sampling_attempts__1000000,276,30,3,0.8333333333333334,0.5454545454545454,0.8551136363636362,0.20891050004865974,0.0002447000006213784
43,Haberman's Survival,8,RandomFuzzyRules__max_sampling_attempts__20000,276,30,3,0.7,0.18181818181818182,0.4318181818181819,0.02435600000899285,0.0002587999915704131
43,Haberman's Survival,8,RandomFuzzyRules__max_sampling_attempts__100000,276,30,3,0.7333333333333333,0.2,0.4005681818181818,0.12087519990745932,0.00023200002033263445
43,Haberman's Survival,8,RandomFuzzyRules__max_sampling_attempts__1000000,276,30,3,0.7333333333333333,0.2,0.42329545454545453,0.21165269997436553,0.00020849995780736208
43,Haberman's Survival,9,RandomFuzzyRules__max_sampling_attempts__20000,276,30,3,0.7333333333333333,0.5,0.6534090909090908,0.031760199926793575,0.00024510000366717577
43,Haberman's Survival,9,RandomFuzzyRules__max_sampling_attempts__100000,276,30,3,0.7666666666666667,0.36363636363636365,0.9147727272727272,0.11603619996458292,0.0003339999821037054
43,Haberman's Survival,9,RandomFuzzyRules__max_sampling_attempts__1000000,276,30,3,0.8333333333333334,0.6153846153846154,0.9147727272727273,0.21591360005550086,0.0003402000293135643
43,Haberman's Survival,10,RandomFuzzyRules__max_sampling_attempts__20000,276,30,3,0.6333333333333333,0.0,0.5909090909090909,0.029540000017732382,0.00022559997159987688
43,Haberman's Survival,10,RandomFuzzyRules__max_sampling_attempts__100000,276,30,3,0.6666666666666666,0.0,0.48295454545454547,0.1317985999630764,0.00030049995984882116
43,Haberman's Survival,10,RandomFuzzyRules__max_sampling_attempts__1000000,276,30,3,0.6666666666666666,0.0,0.5198863636363636,0.2377371999900788,0.00027169997338205576
45,Heart Disease,1,RandomFuzzyRules__max_sampling_attempts__20000,272,31,13,0.8064516129032258,0.7692307692307692,0.8991596638655462,0.06470570003148168,0.0003208999987691641
45,Heart Disease,1,RandomFuzzyRules__max_sampling_attempts__100000,272,31,13,0.8064516129032258,0.7692307692307692,0.8991596638655462,0.06756669993046671,0.00026929995510727167
45,Heart Disease,1,RandomFuzzyRules__max_sampling_attempts__1000000,272,31,13,0.8064516129032258,0.7692307692307692,0.8991596638655462,0.070842600078322,0.0003307999577373266
45,Heart Disease,2,RandomFuzzyRules__max_sampling_attempts__20000,272,31,13,0.6451612903225806,0.56,0.6638655462184874,0.059982200036756694,0.0002457000082358718
45,Heart Disease,2,RandomFuzzyRules__max_sampling_attempts__100000,272,31,13,0.6451612903225806,0.56,0.6638655462184874,0.05849930003751069,0.000328000052832067
45,Heart Disease,2,RandomFuzzyRules__max_sampling_attempts__1000000,272,31,13,0.6451612903225806,0.56,0.6638655462184874,0.058485299930907786,0.00031180004589259624
45,Heart Disease,3,RandomFuzzyRules__max_sampling_attempts__20000,272,31,13,0.7741935483870968,0.7878787878787878,0.8676470588235293,0.045623800018802285,0.00032510003075003624
45,Heart Disease,3,RandomFuzzyRules__max_sampling_attempts__100000,272,31,13,0.7741935483870968,0.7878787878787878,0.8676470588235293,0.06195370003115386,0.00030120008159428835
45,Heart Disease,3,RandomFuzzyRules__max_sampling_attempts__1000000,272,31,13,0.7741935483870968,0.7878787878787878,0.8676470588235293,0.057503200019709766,0.00029710005037486553
45,Heart Disease,4,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.8333333333333334,0.8148148148148148,0.918552036199095,0.05101199995260686,0.0003247000277042389
45,Heart Disease,4,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.8333333333333334,0.8148148148148148,0.918552036199095,0.07169220002833754,0.0003149999538436532
45,Heart Disease,4,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.8333333333333334,0.8148148148148148,0.918552036199095,0.05834450002294034,0.00031319994013756514
45,Heart Disease,5,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.7333333333333333,0.7647058823529412,0.8705357142857143,0.0487750000320375,0.000319099985063076
45,Heart Disease,5,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.7333333333333333,0.7647058823529412,0.8705357142857143,0.0576656999764964,0.000332699972204864
45,Heart Disease,5,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.7333333333333333,0.7647058823529412,0.8705357142857143,0.05748499999754131,0.0003130000550299883
45,Heart Disease,6,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.8,0.7692307692307692,0.8415178571428571,0.048637500032782555,0.00030780001543462276
45,Heart Disease,6,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.8,0.7692307692307692,0.8415178571428571,0.06354480003938079,0.0003236999036744237
45,Heart Disease,6,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.8,0.7692307692307692,0.8415178571428571,0.05889840004965663,0.000314700067974627
45,Heart Disease,7,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.8333333333333334,0.8148148148148148,0.8839285714285714,0.04518590006045997,0.00033059995621442795
45,Heart Disease,7,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.8333333333333334,0.8148148148148148,0.8839285714285714,0.05942630011122674,0.00032220000866800547
45,Heart Disease,7,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.8333333333333334,0.8148148148148148,0.8839285714285714,0.05808670003898442,0.0002703999634832144
