dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
heart_disease_cleveland,RandomFuzzyRules__threshold__0_5,0.7270627062706271,0.7243334854350889,0.7723564766796343,0.4582529379915752,0.018158789553369036,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_6,0.732013201320132,0.7281405326779979,0.7695650616557185,0.4651402794296029,0.0191469789948314,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_7,0.7351485148514851,0.7322639230209381,0.7449666336507225,0.4710412542623773,0.019220632508707494,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_8,0.7544554455445545,0.7516797562426609,0.8034863046125765,0.5102494038389502,0.019329157106888747,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_9,0.7547854785478548,0.7502861797126367,0.8046174796583369,0.5061263040169534,0.01924925027415151,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_1,0.7357878787878788,0.6862809116183787,0.802206739738806,0.400025814761895,0.021251824909510664,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_2,0.8001397306397305,0.7457373061164764,0.836527209997805,0.5249627878874612,0.021255235273080524,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_3,0.8237205387205387,0.7724209833187007,0.8449020979660521,0.5835743094475878,0.02122800950116163,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_4,0.8185471380471381,0.7428473441615452,0.8373994572175885,0.5731488081516379,0.021321471594273996,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_5,0.8264074074074074,0.7641386358647938,0.8368977150095113,0.5884499159433838,0.020230746245942968,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_6,0.8141952861952861,0.7599429323968393,0.8398644415788703,0.5662685382270138,0.021357036956275454,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_7,0.8178686868686869,0.7686832382206614,0.8634998833955224,0.5703653511470662,0.021383342666861864,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_8,0.8153552188552189,0.7537878164325432,0.8226762556701784,0.55872016887594,0.021362152587001474,60,60
heart_failure_followup_survival,RandomFuzzyRules__threshold__0_9,0.8287508417508417,0.7565305366549605,0.8062756644168861,0.5928990569054498,0.02132524828581755,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_1,0.7732591754650577,0.6409848484848485,0.7067165558019217,0.2941957355294029,0.015374297214051032,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_2,0.7696581196581197,0.6321489283074649,0.6869271988174428,0.2784030319700733,0.015354646858759176,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_3,0.7825540472599296,0.6463008130081301,0.6887601626016261,0.30975340314636884,0.015412801465329974,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_4,0.7776206636500754,0.6331226903178122,0.6816629711751663,0.2865869819810804,0.015416610116759884,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_5,0.7809766214177979,0.6347764227642276,0.6717276422764228,0.3026223026918839,0.014819098302784014,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_6,0.7767848164906989,0.6249759793052476,0.6918976348854398,0.2819532397743059,0.01546882700640703,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_7,0.7838235294117647,0.6355487804878048,0.7000240206947523,0.2935478972035118,0.015426819903465559,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_8,0.7780857214680743,0.6452420546932741,0.7215724316334072,0.3067587324703368,0.015541863720864009,60,60
hepatitis_survival_prediction,RandomFuzzyRules__threshold__0_9,0.7547951231774762,0.6534626755358464,0.7313913525498891,0.30262963340059507,0.015489361427413868,60,60
homeq_default_prediction,RandomFuzzyRules__threshold__0_1,0.7823509924036902,0.579502684652531,0.6316064800173532,0.20472187659385474,0.06097417221301127,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_2,0.6898276541973776,0.5694842620131,0.6207995043875504,0.21150912919472784,0.05963794167877894,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_3,0.8154055031573677,0.5574474680475144,0.6992738237432978,0.262752137903892,0.05976008256483404,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_4,0.8114949326725188,0.6000374249413768,0.7041239199237147,0.30031798048013403,0.05940977204591031,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_5,0.7956078966454415,0.6602638658336226,0.703825674910168,0.3394595082494247,0.04463121620938178,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_6,0.8137686929284457,0.61231408044033,0.6885498098316545,0.30847366511405366,0.06041887195573909,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_7,0.8143548072889258,0.6323948427059625,0.7156739631052009,0.33103425805166475,0.061119238483822974,9,9
homeq_default_prediction,RandomFuzzyRules__threshold__0_8,0.8015683478475916,0.6053422804165639,0.6793129650859336,0.28847685616965246,0.060105367253224004,9,9
