dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
give_me_some_credit,0,0,1,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93334,0.506207814844506,0.6570272450444054,0.07806922157972002,1.4206640939228237,0.01663694018498063,,,,,
give_me_some_credit,0,0,1,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93338,0.5065070368672469,0.6266469877106441,0.08081725537758194,1.4168977541849017,0.015534322243183851,,,,,
give_me_some_credit,0,0,1,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93334,0.506207814844506,0.6570272450444054,0.07806922157972002,1.421311296056956,0.01618100516498089,,,,,
give_me_some_credit,0,1,2,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.9334,0.5073511215560704,0.6189842059408879,0.08567830874916316,1.4010012741200626,0.015032616909593344,,,,,
give_me_some_credit,0,1,2,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.9334,0.5073511215560704,0.6578940673491068,0.08567830874916316,1.4217980192042887,0.01585480896756053,,,,,
give_me_some_credit,0,1,2,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.9334,0.5073511215560704,0.6578672798659531,0.08567830874916316,1.414978482760489,0.016316912602633238,,,,,
give_me_some_credit,0,2,3,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93324,0.5071264966135414,0.5521963760953913,0.08048229409242162,1.4053885363973677,0.01574810966849327,,,,,
give_me_some_credit,0,2,3,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93324,0.5071264966135414,0.5521963760953913,0.08048229409242162,1.4289674097672105,0.015873989090323448,,,,,
give_me_some_credit,0,2,3,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93324,0.5071264966135414,0.5521963760953913,0.08048229409242162,1.4222848122008145,0.015864478889852762,,,,,
give_me_some_credit,1,0,4,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93312,0.5048398831904125,0.6168585033963349,0.06375185484626443,1.4143150867894292,0.01729649305343628,,,,,
give_me_some_credit,1,0,4,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93314,0.5049894942017829,0.6867554737467403,0.06527150619334587,1.4400745891034603,0.01519937627017498,,,,,
